id,number,done,comment,id_wo_ex
9382,2,1,,370_12
9383,3,1,,370_12
9384,1,1,,370_63
9385,2,1,,370_63
9386,3,1,,370_63
9387,1,1,,370_60
9388,2,1,,370_60
9389,3,1,,370_60
9390,1,1,Канат,370_25
9391,2,1,,370_25
9392,3,1,,370_25
9393,1,1,,371_1
9394,2,1,,371_1
9395,3,1,,371_1
9396,4,1,,371_1
9397,1,1,,371_3
9398,2,1,,371_3
9399,3,1,,371_3
9400,1,1,,371_38
9401,2,1,,371_38
9402,3,1,,371_38
9403,4,1,,371_38
9404,5,1,,371_38
9405,1,1,,371_5
9406,2,1,,371_5
9407,3,1,,371_5
9408,1,1,,372_2
9409,2,1,,372_2
9410,3,1,,372_2
9411,1,1,,372_6
9412,2,1,,372_6
9413,3,1,,372_6
9414,4,1,,372_6
9415,5,1,,372_6
9416,1,1,Ez гриф обр хватом,372_12
9417,2,1,,372_12
9418,3,1,,372_12
9419,4,1,,372_12
9420,1,1,,372_19
9421,2,1,,372_19
9422,3,1,,372_19
9423,1,1,,372_22
9424,2,1,,372_22
9425,3,1,,372_22
9426,1,1,,372_65
9427,2,1,,372_65
9428,3,1,,372_65
9429,1,1,,373_1
9430,2,1,,373_1
9431,3,1,,373_1
9432,4,1,,373_1
9433,1,1,,373_16
9434,2,1,,373_16
9435,3,1,,373_16
9436,4,1,,373_16
9437,5,1,,373_16
9438,6,1,,373_16
9439,1,1,,373_7
9440,2,1,,373_7
9441,1,1,,374_2
9442,2,1,,374_2
9443,3,1,,374_2
9444,4,1,,374_2
9445,5,1,,374_2
9446,6,1,,374_2
9447,1,1,,374_6
9448,2,1,,374_6
9449,3,1,,374_6
9450,4,1,,374_6
9451,1,1,,374_35
9452,2,1,,374_35
9453,3,1,,374_35
9454,4,1,,374_35
9455,5,1,,374_35
9456,1,1,,374_48
9457,2,1,,374_48
9458,3,1,,374_48
9459,4,1,,374_48
9460,1,1,,374_65
9461,2,1,,374_65
9463,1,1,,375_31
9464,2,1,,375_31
9465,3,1,,375_31
9466,4,1,,375_31
9467,1,1,,375_16
9468,2,1,,375_16
9469,3,1,,375_16
9470,4,1,,375_16
9471,5,1,,375_16
9472,6,1,,375_16
9473,1,1,,375_7
9474,2,1,,375_7
9475,3,1,,375_7
9476,1,1,,375_38
9477,2,1,,375_38
9478,3,1,,375_38
9479,1,1,,376_2
9480,2,1,,376_2
9481,3,1,,376_2
9482,4,1,,376_2
9483,5,1,,376_2
9484,6,1,,376_2
9485,1,1,,376_53
9486,2,1,,376_53
9487,3,1,,376_53
9488,4,1,,376_53
9489,1,1,,376_12
9490,2,1,,376_12
9491,3,1,,376_12
9492,1,1,,376_19
9493,2,1,,376_19
9494,3,1,,376_19
9495,1,1,,376_60
9496,2,1,,376_60
9497,3,1,,376_60
9498,1,1,Канат,376_25
9499,2,1,,376_25
9500,3,1,,376_25
9501,1,1,,377_1
9502,2,1,,377_1
9503,3,1,,377_1
9504,4,1,,377_1
9505,5,1,,377_1
9506,6,1,,377_1
9507,7,1,,377_1
9508,8,1,,377_1
9509,1,1,,377_3
9510,2,1,,377_3
9511,3,1,,377_3
9512,4,1,,377_3
9513,1,1,,377_37
9514,2,1,,377_37
9515,3,1,,377_37
9516,1,1,,377_38
9517,2,1,,377_38
9518,3,1,,377_38
9519,1,1,,378_15
9520,2,1,,378_15
9521,1,1,,378_23
9522,2,1,,378_23
9523,1,1,,378_35
9524,2,1,,378_35
9525,3,1,,378_35
9526,1,1,,378_40
9527,2,1,,378_40
9528,3,1,,378_40
9529,1,1,,378_22
9530,2,1,,378_22
9531,3,1,,378_22
9532,3,1,,378_15
9533,4,1,,378_15
9534,5,1,,378_15
9535,6,1,,378_15
9536,7,1,,378_15
9537,8,1,,378_15
9538,9,1,,378_15
9539,1,1,,379_31
9540,2,1,,379_31
9541,3,1,,379_31
9542,1,1,,379_3
9543,2,1,,379_3
9544,3,1,,379_3
9545,4,1,,379_3
9546,5,1,,379_3
9547,6,1,,379_3
9548,7,1,,379_3
9549,8,1,,379_3
9550,9,1,,379_3
9551,10,1,,379_3
9552,1,1,,380_2
9553,2,1,,380_2
9554,3,1,,380_2
9555,4,1,,380_2
9556,5,1,,380_2
9557,6,1,,380_2
9558,1,1,,380_33
9559,2,1,,380_33
9560,3,1,,380_33
9561,4,1,,380_33
9562,5,1,,380_33
9563,1,1,,380_12
9564,2,1,,380_12
9565,3,1,,380_12
9566,1,1,,380_19
9567,2,1,,380_19
9568,3,1,,380_19
9569,1,1,,380_72
9570,2,1,,380_72
9571,3,1,,380_72
9572,1,1,,380_60
9573,2,1,,380_60
9574,3,1,,380_60
9575,1,1,,380_73
9576,2,1,,380_73
9577,3,1,,380_73
9578,1,1,,381_1
9579,2,1,,381_1
9580,3,1,,381_1
9581,4,1,,381_1
9582,5,1,,381_1
9583,6,1,,381_1
9584,7,1,,381_1
9585,8,1,,381_1
9586,9,1,,381_1
9587,1,1,,381_16
9588,2,1,,381_16
9589,3,1,,381_16
9590,4,1,,381_16
9591,5,1,,381_16
9592,1,1,,381_43
9593,2,1,,381_43
9594,3,1,,381_43
9595,1,1,,381_37
9596,2,1,,381_37
9597,3,1,,381_37
9598,1,1,,381_5
9599,2,1,,381_5
9600,3,1,,381_5
9601,1,1,,382_2
9602,2,1,,382_2
9603,3,1,,382_2
9604,4,1,,382_2
9605,1,1,,382_19
9606,2,1,,382_19
9607,3,1,,382_19
9608,1,1,,382_17
9609,2,1,,382_17
9610,3,1,,382_17
9611,1,1,,383_2
9612,2,1,,383_2
9613,3,1,,383_2
9614,4,1,,383_2
9615,5,1,,383_2
9616,6,1,,383_2
9617,7,1,,383_2
9618,8,1,,383_2
9619,9,1,,383_2
9620,10,1,,383_2
9621,11,1,,383_2
9622,12,1,,383_2
9623,1,1,,383_17
9624,2,1,,383_17
9625,3,1,,383_17
9626,4,1,,383_17
9627,5,1,,383_17
9628,1,1,,383_72
9629,2,1,,383_72
9630,3,1,,383_72
9631,4,1,,383_72
9635,1,1,,384_1
9636,2,1,,384_1
9637,3,1,,384_1
9638,4,1,,384_1
9639,1,1,,384_3
9640,2,1,,384_3
9641,3,1,,384_3
9642,4,1,,384_3
9643,5,1,,384_3
9644,6,1,,384_3
9645,1,1,,384_38
9646,2,1,,384_38
9647,3,1,,384_38
9648,1,1,,385_2
9649,2,1,,385_2
9650,3,1,,385_2
9651,4,1,,385_2
9652,5,1,,385_2
9653,6,1,,385_2
9654,7,1,,385_2
9655,8,1,,385_2
9656,9,1,,385_2
9657,1,1,,385_17
9658,2,1,,385_17
9659,3,1,,385_17
9660,4,1,,385_17
9661,1,1,,385_58
9662,2,1,,385_58
9663,3,1,,385_58
9664,4,1,,385_58
9665,1,1,Техногим,385_61
9666,2,1,,385_61
9667,3,1,,385_61
9668,4,1,,385_61
9669,1,1,Канвт,385_25
9670,2,1,,385_25
9671,3,1,,385_25
9672,4,1,,385_25
9673,1,1,,386_1
9674,2,1,,386_1
9675,3,1,,386_1
9676,4,1,,386_1
9677,5,1,,386_1
9678,6,1,,386_1
9679,7,1,,386_1
9680,8,1,,386_1
9681,1,1,,386_16
9682,2,1,,386_16
9683,3,1,,386_16
9684,4,1,,386_16
9685,5,1,,386_16
9686,6,1,,386_16
9687,7,1,,386_16
9688,1,1,,386_38
9689,2,1,,386_38
9690,3,1,,386_38
9697,1,1,,387_2
9698,2,1,,387_2
9699,3,1,,387_2
9700,4,1,,387_2
9701,5,1,,387_2
9702,6,1,,387_2
9703,1,1,,387_6
9704,2,1,,387_6
9705,3,1,,387_6
9706,4,1,,387_6
9707,5,1,,387_6
9708,6,1,,387_6
9709,7,1,,387_6
9710,8,1,,387_6
9711,9,1,,387_6
9712,1,1,,387_13
9713,2,1,,387_13
9714,3,1,,387_13
9715,4,1,,387_13
9716,5,1,,387_13
9717,1,1,,387_25
9718,2,1,,387_25
9719,3,1,,387_25
9720,1,1,,387_61
9721,2,1,,387_61
9722,3,1,,387_61
9723,1,1,,388_2
9724,2,1,,388_2
9725,3,1,,388_2
9726,4,1,,388_2
9727,5,1,,388_2
9728,6,1,,388_2
9729,7,1,,388_2
9730,8,1,,388_2
9731,9,1,,388_2
9732,1,1,,388_12
9733,2,1,,388_12
9734,3,1,,388_12
9735,1,1,,388_17
9736,2,1,,388_17
9737,3,1,,388_17
9738,1,1,,388_24
9739,2,1,,388_24
9740,3,1,,388_24
9741,1,1,,388_48
9742,2,1,,388_48
9743,3,1,,388_48
9744,1,1,,389_1
9745,2,1,,389_1
9746,3,1,,389_1
9747,4,1,,389_1
9748,5,1,,389_1
9749,6,1,,389_1
9750,7,1,,389_1
9751,8,1,,389_1
9752,9,1,,389_1
9753,10,1,,389_1
9754,11,1,,389_1
9755,1,1,,389_16
9756,2,1,,389_16
9757,3,1,,389_16
9758,4,1,,389_16
9759,1,1,,389_38
9760,2,1,,389_38
9761,3,1,,389_38
9762,4,1,,389_38
9763,1,1,,389_37
9764,2,1,,389_37
9765,3,1,,389_37
9766,1,1,,390_2
9767,2,1,,390_2
9768,3,1,,390_2
9769,4,1,,390_2
9770,5,1,,390_2
9771,6,1,,390_2
9772,1,1,,390_6
9773,2,1,,390_6
9774,3,1,,390_6
9775,4,1,,390_6
9776,5,1,,390_6
9777,6,1,,390_6
9778,7,1,,390_6
9779,8,1,,390_6
9780,9,1,,390_6
9781,1,1,,390_12
9782,2,1,,390_12
9783,3,1,,390_12
9784,4,1,,390_12
9785,5,1,,390_12
9786,1,1,,390_72
9787,2,1,,390_72
9788,3,1,,390_72
9789,1,1,,390_79
9790,2,1,,390_79
9791,3,1,,390_79
9792,4,1,,390_79
9793,1,1,,391_1
9794,2,1,,391_1
9795,3,1,,391_1
9796,4,1,,391_1
9797,1,1,,391_2
9798,2,1,,391_2
9799,3,1,,391_2
9800,4,1,,391_2
9801,1,1,,392_2
9802,2,1,,392_2
9803,3,1,,392_2
9804,4,1,,392_2
9805,5,1,,392_2
9806,1,1,,392_1
9807,2,1,,392_1
9808,3,1,,392_1
9809,4,1,,392_1
9810,5,1,,392_1
9811,1,1,,393_1
9812,2,1,,393_1
9813,3,1,,393_1
9814,4,1,,393_1
9815,1,1,,393_3
9816,2,1,,393_3
9817,3,1,,393_3
9818,4,1,,393_3
9819,5,1,,393_3
9820,6,1,,393_3
9821,7,1,,393_3
9822,8,1,,393_3
9823,1,1,,393_26
9824,2,1,,393_26
9825,3,1,,393_26
9826,1,1,,394_2
9827,2,1,,394_2
9828,3,1,,394_2
9829,4,1,,394_2
9830,5,1,,394_2
9831,1,1,,394_6
9832,2,1,,394_6
9833,3,1,,394_6
9834,4,1,,394_6
9835,5,1,,394_6
9836,1,1,,394_17
9837,2,1,,394_17
9838,3,1,,394_17
9839,4,1,,394_17
9840,1,1,,394_19
9841,2,1,,394_19
9842,3,1,,394_19
9848,1,1,,395_1
9849,2,1,,395_1
9850,3,1,,395_1
9851,4,1,,395_1
9852,5,1,,395_1
9853,6,1,,395_1
9854,7,1,,395_1
9855,8,1,,395_1
9856,9,1,,395_1
9857,1,1,,395_16
9858,2,1,,395_16
9859,3,1,,395_16
9860,4,1,,395_16
9861,5,1,,395_16
9862,6,1,,395_16
9863,7,1,,395_16
9864,1,1,,395_37
9865,2,1,,395_37
9866,3,1,,395_37
9867,4,1,,395_37
9868,1,1,,395_5
9869,2,1,,395_5
9870,3,1,,395_5
9871,4,1,,395_5
9872,1,1,,396_2
9873,2,1,,396_2
9874,3,1,,396_2
9875,4,1,,396_2
9876,5,1,,396_2
9877,6,1,,396_2
9878,7,1,,396_2
9879,1,1,,396_6
9880,2,1,,396_6
9881,3,1,,396_6
9882,4,1,,396_6
9883,5,1,,396_6
9894,1,1,,397_75
9895,2,1,,397_75
9896,3,1,,397_75
9897,4,1,,397_75
9898,5,1,,397_75
9899,1,1,,397_3
9900,2,1,,397_3
9901,3,1,,397_3
9902,4,1,,397_3
9903,5,1,,397_3
9904,6,1,,397_3
9905,7,1,,397_3
9906,8,1,,397_3
9907,9,1,,397_3
9908,10,1,,397_3
9909,1,1,,397_38
9910,2,1,,397_38
9911,3,1,,397_38
9912,4,1,,397_38
9913,1,1,,397_43
9914,2,1,,397_43
9915,3,1,,397_43
9916,4,1,,397_43
9917,1,1,,397_80
9918,2,1,,397_80
9919,3,1,,397_80
9920,1,1,,398_2
9921,2,1,,398_2
9922,3,1,,398_2
9923,4,1,,398_2
9924,5,1,,398_2
9925,6,1,,398_2
9926,7,1,,398_2
9927,8,1,,398_2
9928,9,1,,398_2
9929,1,1,,398_24
9930,2,1,,398_24
9931,3,1,,398_24
9932,4,1,,398_24
9933,1,1,,398_12
9934,2,1,,398_12
9935,3,1,,398_12
9936,4,1,,398_12
9937,5,1,,398_12
9938,1,1,,398_20
9939,2,1,,398_20
9940,3,1,,398_20
9942,1,1,,398_48
9943,2,1,,398_48
9944,3,1,,398_48
9945,4,1,,398_48
9946,1,1,,399_10
9947,2,1,,399_10
9948,3,1,,399_10
9949,4,1,,399_10
9950,5,1,,399_10
9951,1,1,,399_1
9952,2,1,,399_1
9953,1,1,,399_3
9954,2,1,,399_3
9955,3,1,,399_3
9956,4,1,,399_3
9957,1,1,,399_37
9958,2,1,,399_37
9959,3,1,,399_37
9963,1,1,,400_2
9964,2,1,,400_2
9965,3,1,,400_2
9966,4,1,,400_2
9967,5,1,,400_2
9968,6,1,,400_2
9969,7,1,,400_2
9970,1,1,,400_24
9971,2,1,,400_24
9972,3,1,,400_24
9973,4,1,,400_24
9983,1,1,,401_31
9984,2,1,,401_31
9985,3,1,,401_31
9986,4,1,,401_31
9987,1,1,,401_16
9988,2,1,,401_16
9989,3,1,,401_16
9990,4,1,,401_16
9991,5,1,,401_16
9992,6,1,,401_16
9993,7,1,,401_16
9994,8,1,,401_16
9995,1,1,,401_26
9996,2,1,,401_26
9997,3,1,,401_26
9998,4,1,,401_26
9999,1,1,,401_5
10000,2,1,,401_5
10001,3,1,,401_5
10002,4,1,,401_5
10003,1,1,,402_35
10004,2,1,,402_35
10005,3,1,,402_35
10006,1,1,,402_40
10007,2,1,,402_40
10008,3,1,,402_40
10009,1,1,,402_48
10010,2,1,,402_48
10011,3,1,,402_48
10012,1,1,,402_25
10013,2,1,,402_25
10014,3,1,,402_25
10015,1,1,,402_15
10016,2,1,,402_15
10017,3,1,,402_15
10018,4,1,,402_15
10019,5,1,,402_15
10020,6,1,,402_15
10021,7,1,,402_15
10022,8,1,,402_15
10023,9,1,,402_15
10024,1,1,,403_1
10025,2,1,,403_1
10026,3,1,,403_1
10027,4,1,,403_1
10028,5,1,,403_1
10029,6,1,,403_1
10030,7,1,,403_1
10031,8,1,,403_1
10032,9,1,,403_1
10033,10,1,,403_1
10034,11,1,,403_1
10035,12,1,,403_1
10036,1,1,,403_3
10037,2,1,,403_3
10038,3,1,,403_3
10039,4,1,,403_3
10040,3,1,,404_1
10041,4,1,,404_1
10042,2,1,,404_1
10043,1,1,,404_1
10044,2,1,,404_2
10045,3,1,,404_2
10046,1,1,,404_2
10047,4,1,,404_2
10048,2,1,,405_1
10049,5,1,,405_1
10050,4,1,,405_1
10051,1,1,,405_1
10052,3,1,,405_1
10053,3,1,,405_2
10054,2,1,,405_2
10055,1,1,,405_2
10056,5,1,,405_2
10057,4,1,,405_2
10058,4,1,,406_1
10059,1,1,,406_1
10060,2,1,,406_1
10061,3,1,,406_1
10062,6,1,,406_3
10063,7,1,,406_3
10064,4,1,,406_3
10065,8,1,,406_3
10066,1,1,,406_3
10067,2,1,,406_3
10068,3,1,,406_3
10069,5,1,,406_3
10070,3,1,,406_26
10071,2,1,,406_26
10072,1,1,,406_26
10073,3,1,,407_2
10074,2,1,,407_2
10075,5,1,,407_2
10076,1,1,,407_2
10077,4,1,,407_2
10078,4,1,,407_6
10079,1,1,,407_6
10080,2,1,,407_6
10081,5,1,,407_6
10082,3,1,,407_6
10083,3,1,,407_17
10084,2,1,,407_17
10085,1,1,,407_17
10086,4,1,,407_17
10087,3,1,,407_19
10088,2,1,,407_19
10089,1,1,,407_19
10090,1,1,,407_48
10091,2,1,,407_48
10092,3,1,,407_48
10093,3,1,,408_1
10094,9,1,,408_1
10095,1,1,,408_1
10096,4,1,,408_1
10097,6,1,,408_1
10098,2,1,,408_1
10099,5,1,,408_1
10100,7,1,,408_1
10101,8,1,,408_1
10102,1,1,,408_5
10103,2,1,,408_5
10104,4,1,,408_5
10105,3,1,,408_5
10106,6,1,,408_16
10107,5,1,,408_16
10108,4,1,,408_16
10109,2,1,,408_16
10110,1,1,,408_16
10111,3,1,,408_16
10112,7,1,,408_16
10113,3,1,,408_37
10114,2,1,,408_37
10115,1,1,,408_37
10116,4,1,,408_37
10139,3,1,,409_2
10140,2,1,,409_2
10141,7,1,,409_2
10142,6,1,,409_2
10143,5,1,,409_2
10144,4,1,,409_2
10145,1,1,,409_2
10146,1,1,,409_12
10147,3,1,,409_12
10148,2,1,,409_12
10149,1,1,,409_19
10150,3,1,,409_19
10151,2,1,,409_19
10152,1,1,,409_20
10153,3,1,,409_20
10155,2,1,,409_20
10156,1,1,,409_9
10157,2,1,,409_9
10158,3,1,,409_9
10159,4,1,,409_9
10160,5,1,,409_9
10187,6,1,,410_3
10188,4,1,,410_3
10189,3,1,,410_3
10190,1,1,,410_3
10191,8,1,,410_3
10192,5,1,,410_3
10193,9,1,,410_3
10194,2,1,,410_3
10195,10,1,,410_3
10196,7,1,,410_3
10197,2,1,,410_38
10198,1,1,,410_38
10199,3,1,,410_38
10200,4,1,,410_38
10201,4,1,,410_43
10202,3,1,,410_43
10203,2,1,,410_43
10204,1,1,,410_43
10205,3,1,,410_80
10206,2,1,,410_80
10207,1,1,,410_80
10208,1,1,,410_1
10209,2,1,,410_1
10210,3,1,,410_1
10211,4,1,,410_1
10238,7,1,,411_2
10239,3,1,,411_2
10240,1,1,,411_2
10241,4,1,,411_2
10242,2,1,,411_2
10243,5,1,,411_2
10244,6,1,,411_2
10245,8,1,,411_2
10246,2,1,,411_24
10247,1,1,,411_24
10248,4,1,,411_24
10249,3,1,,411_24
10250,1,1,,411_12
10251,3,1,,411_12
10252,5,1,,411_12
10253,4,1,,411_12
10254,2,1,,411_12
10259,1,1,,412_1
10260,2,1,,412_1
10261,4,1,,412_3
10262,3,1,,412_3
10263,1,1,,412_3
10264,2,1,,412_3
10265,5,1,,412_10
10266,3,1,,412_10
10267,4,1,,412_10
10268,2,1,,412_10
10269,1,1,,412_10
10270,2,1,,412_37
10271,3,1,,412_37
10272,1,1,,412_37
10273,1,1,,412_80
10274,2,1,,412_80
10275,3,1,,412_80
10276,2,1,,413_2
10277,3,1,,413_2
10278,4,1,,413_2
10279,1,1,,413_2
10280,7,1,,413_2
10281,6,1,,413_2
10282,5,1,,413_2
10283,1,1,,413_24
10284,3,1,,413_24
10285,2,1,,413_24
10286,4,1,,413_24
10287,1,1,,414_5
10288,4,1,,414_5
10289,2,1,,414_5
10290,3,1,,414_5
10291,3,1,,414_16
10292,7,1,,414_16
10293,6,1,,414_16
10294,8,1,,414_16
10295,1,1,,414_16
10296,5,1,,414_16
10297,2,1,,414_16
10298,4,1,,414_16
10299,2,1,,414_26
10300,1,1,,414_26
10303,3,1,,414_31
10304,4,1,,414_31
10305,2,1,,414_31
10306,1,1,,414_31
10307,6,1,,415_15
10308,9,1,,415_15
10309,2,1,,415_15
10310,5,1,,415_15
10311,7,1,,415_15
10312,4,1,,415_15
10313,8,1,,415_15
10314,3,1,,415_15
10315,1,1,,415_15
10316,2,1,,415_25
10317,1,1,,415_25
10318,3,1,,415_25
10319,3,1,,415_35
10320,2,1,,415_35
10321,1,1,,415_35
10322,1,1,,415_40
10323,3,1,,415_40
10324,2,1,,415_40
10325,1,1,,415_48
10326,3,1,,415_48
10327,2,1,,415_48
10328,10,1,,415_15
10329,10,1,,416_1
10330,2,1,,416_1
10331,4,1,,416_1
10332,5,1,,416_1
10333,8,1,,416_1
10334,9,1,,416_1
10335,7,1,,416_1
10336,12,1,,416_1
10337,11,1,,416_1
10338,1,1,,416_1
10339,6,1,,416_1
10340,3,1,,416_1
10341,2,1,,416_3
10342,1,1,,416_3
10343,3,1,,416_3
10344,4,1,,416_3
10405,5,1,,417_2
10406,6,1,,417_2
10407,3,1,,417_2
10408,2,1,,417_2
10409,1,1,,417_2
10410,4,1,,417_2
10412,7,1,,417_2
10413,5,1,,417_33
10414,3,1,,417_33
10415,2,1,,417_33
10416,1,1,,417_33
10417,4,1,,417_33
10418,1,1,,417_12
10419,2,1,,417_12
10420,3,1,,417_12
10421,2,1,,417_19
10422,1,1,Полный плюс 20,417_19
10423,3,1,,417_19
10424,2,1,2 блина,417_72
10425,1,1,2 блина,417_72
10426,3,1,2 блина,417_72
10432,3,1,4 блина,417_61
10433,2,1,4 блина,417_61
10434,1,1,4 блина,417_61
10435,1,1,,417_14
10436,2,1,,417_14
10437,3,1,,417_14
10453,1,1,,418_1
10454,3,1,,418_1
10455,4,1,,418_1
10456,2,1,,418_1
10457,5,1,,418_7
10458,1,1,,418_7
10459,7,1,,418_7
10460,6,1,,418_7
10461,3,1,,418_7
10462,2,1,,418_7
10463,4,1,,418_7
10468,1,1,,418_5
10469,2,1,,418_5
10470,3,1,,418_5
10521,8,1,,419_2
10522,5,1,,419_2
10523,1,1,,419_2
10524,10,1,,419_2
10525,9,1,,419_2
10526,3,1,,419_2
10527,4,1,,419_2
10528,2,1,,419_2
10529,11,1,,419_2
10530,6,1,,419_2
10531,7,1,,419_2
10532,3,1,,419_81
10533,2,1,,419_81
10534,1,1,,419_81
10535,4,1,,419_81
10536,2,1,,419_17
10537,4,1,,419_17
10538,3,1,,419_17
10541,1,1,,419_17
10545,1,1,,419_48
10546,2,1,,419_48
10547,3,1,,419_48
10548,4,1,,419_48
10549,1,1,,420_1
10550,2,1,,420_1
10551,3,1,,420_1
10552,4,1,,420_1
10553,5,1,,420_1
10554,6,1,,420_1
10555,7,1,,420_1
10556,8,1,,420_1
10557,1,1,,420_51
10558,2,1,,420_51
10559,3,1,,420_51
10560,4,1,,421_1
10561,3,1,,421_1
10562,2,1,,421_1
10563,1,1,,421_1
10564,3,1,,421_2
10565,4,1,,421_2
10566,2,1,,421_2
10567,1,1,,421_2
10578,4,1,,422_2
10579,1,1,,422_2
10580,5,1,,422_2
10581,3,1,,422_2
10582,2,1,,422_2
10588,1,1,,422_17
10589,2,1,,422_17
10590,3,1,,422_17
10591,4,1,,422_17
10592,1,1,,423_1
10593,2,1,,423_1
10594,3,1,,423_1
10595,4,1,,423_1
10596,5,1,,423_1
10597,1,1,,423_3
10598,2,1,,423_3
10599,3,1,,423_3
10600,4,1,,423_3
10601,5,1,,423_3
10602,1,1,,424_2
10603,5,1,,424_2
10604,4,1,,424_2
10605,2,1,,424_2
10606,3,1,,424_2
10607,1,1,,424_6
10608,5,1,,424_6
10609,4,1,,424_6
10610,3,1,,424_6
10611,2,1,,424_6
10612,1,1,,424_17
10613,3,1,,424_17
10614,4,1,,424_17
10615,2,1,,424_17
10616,3,1,,424_19
10617,1,1,,424_19
10618,2,1,,424_19
10619,3,1,,424_48
10620,2,1,,424_48
10621,1,1,,424_48
10622,4,1,,424_19
