2014-04-18 ; Жим ногами + дотяг
;;Становая тяга с плинтов;    175.00;    175.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
;;Наклоны со штангой на плечах;    100.00;    100.00;    100.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;         6;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    173.79;"=RC[-3]*RC[-4]"
2014-10-20 ; Жим пауза 2с 85-95, плечи, спина, бицепс
;;Жим лежа с паузой;     85.00;     85.00;     85.00;     90.00;     90.00;     90.00;     95.00;     95.00;     95.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         5;         3;         3;         5;         3;         3;         5;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;2 сек;;;;;;;;;;;;;;;;;
;;Подъем гантелей перед собой;     11.00;     11.00;     11.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     18.00;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     11.00;     11.00;     11.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     77.00;     82.00;     88.00;     91.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Молоток;     18.10;     18.10;     18.10;     18.10;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.17;"=RC[-3]*RC[-4]"
2014-10-22 ; Присед 180 2х2 тяга подст 190 2х2 
;;Приседания со штангой на плечах;    100.00;    120.00;    140.00;    160.00;    170.00;    180.00;    180.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         4;         3;         2;         2;         2;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга с плинтов;    180.00;    180.00;    190.00;    190.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         2;         2;         2;         2;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока за голову широким хватом;     59.00;     59.00;     59.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     78.67;"=RC[-3]*RC[-4]"
;;Подъем гантелей на бицепс сидя;     11.30;     11.30;     11.30;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     19.58;"=RC[-3]*RC[-4]"
2014-10-24 ; Жим пауза 3с 90-100 9/3 плечи трицепс
;;Жим лежа с паузой;     90.00;     90.00;     90.00;     95.00;     95.00;     95.00;    100.00;    100.00;    100.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;         3;         3;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;3с;;;;;;;;;;;;;;;;;
;;Жим гантелей на скамье с наклоном вверх;     22.70;     25.00;     25.00;     25.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.60;"=RC[-3]*RC[-4]"
;;Жим гантелей сидя;     27.20;     27.20;     25.00;     25.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     36.93;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     11.30;     11.30;     11.30;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Жим книзу в блочном тренажере двумя руками;     82.00;     82.00;     82.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;;Кросс справа;;;;;;;;;;;;;;;;;
2014-10-29 ; Присед 180 3х3 сгиб-разгиб-наклоны
;;Приседания со штангой на плечах;    120.00;    120.00;    120.00;    120.00;    120.00;    150.00;    180.00;    180.00;    180.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;         3;         3;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Сгибание ног лежа на тренажере;     64.00;     64.00;     64.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    104.73;"=RC[-3]*RC[-4]"
;;Разгибания ног на тренажере;     75.00;     85.00;     95.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    153.33;"=RC[-3]*RC[-4]"
;;Наклоны со штангой на плечах;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    173.79;"=RC[-3]*RC[-4]"
;;Становая тяга;    160.00;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
2014-10-31 ; Жим пауза 90-100 брус 120 спина бицепс
;;Жим лежа с паузой;     90.00;     90.00;     90.00;     95.00;     95.00;     95.00;    100.00;    100.00;    100.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;         3;         3;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;3с пауза;;;;;;;;;;;;;;;;;
;;Жим с бруска;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         2;         2;         2;         2;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    154.29;"=RC[-3]*RC[-4]"
;;; Брусок 9; Брусок 7; Брусок 7; Брусок 7;;;;;;;;;;;;;;
;;Вертикальная тяга верхнего блока к груди широким хватом;     63.50;     63.50;     63.50;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     63.50;     63.50;     63.50;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Подъем штанги на бицепс стоя;     40.00;     40.00;     40.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
2014-11-05 ; Тяга яма 140 160 подст 190 3х1 присед 140х6
;;Становая тяга из ямы;    100.00;    120.00;    140.00;    140.00;    140.00;    160.00;    160.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         3;         3;         3;         1;         1;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Становая тяга с плинтов;    190.00;    190.00;    190.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         1;         1;         1;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
;;Приседания со штангой на плечах;    140.00;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
2014-11-07 ; Жим пауза 2с 3/5/3 90-100 плечи
;;Жим лежа с паузой;     90.00;     90.00;     90.00;     95.00;     95.00;     95.00;    100.00;    100.00;    100.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         5;         3;         3;         5;         3;         3;         5;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;Пауза 2с;;;;;;;;;;;;;;;;;
;;Подъем гантелей перед собой;     11.00;     11.00;     11.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     18.00;"=RC[-3]*RC[-4]"
;;Разведение гантелей сидя;      9.00;      9.00;      9.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     14.73;"=RC[-3]*RC[-4]"
2014-11-10 ; Жим ногами 5х6 спина
;;Жим ногами в тренажере;    300.00;    320.00;    330.00;    335.00;    340.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;         6;         6;         6;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    394.84;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     77.00;     82.00;     86.00;     91.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;     40.00;     40.00;     40.00;     40.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
2014-11-12 ; Жим пауза 2с 3х3 95-105 спина бицепс
;;Жим лежа с паузой;     95.00;     95.00;     95.00;    100.00;    100.00;    100.00;    105.00;    105.00;    105.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;         3;         3;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;Пауза 2с;;;;;;;;;;;;;;;;;
;;Жим гантелей на скамье с наклоном вверх;     29.50;     34.00;     36.30;     36.30;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.60;"=RC[-3]*RC[-4]"
;;;45 град;;;;;;;;;;;;;;;;;
;;Верхний хаммер;     40.00;     40.00;     40.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Нижний хаммер;     40.00;     40.00;     40.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
;;Подъем штанги на бицепс стоя;     40.00;     40.00;     40.00;     40.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
2014-11-14 ; Тяга с паузами 120-160х3 тяга 175/ плинты 190/3
;;Становая тяга с паузой ;    120.00;    140.00;    160.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    174.86;"=RC[-3]*RC[-4]"
;;;Две паузы;;;;;;;;;;;;;;;;;
;;Становая тяга;    175.00;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         1;;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Становая тяга с плинтов;    190.00;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
2014-11-17 ; Жим слинг 135 5х3 трицепс
;;Жим лежа в слинге;    100.00;    120.00;    135.00;    135.00;    135.00;    135.00;    135.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         2;         3;         3;         3;         3;         3;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    158.82;"=RC[-3]*RC[-4]"
;;Французский жим лежа;     45.00;     45.00;     45.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     60.00;"=RC[-3]*RC[-4]"
;;;;;Тяжело;;;;;;;;;;;;;;;
;;Жим книзу в блочном тренажере двумя руками;     77.00;     68.00;     68.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;;Справа;;;;;;;;;;;;;;;;;
2014-11-19 ; Присед до 185х2 тяга 140 2х4 гипер
;;Приседания со штангой на плечах;    120.00;    135.00;    155.00;    175.00;    185.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         3;         2;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;    140.00;    140.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;      0.00;      0.00;      0.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
2014-11-21 ; Тяга 150 5х5 присед 120х5
;;Становая тяга;    150.00;    150.00;    150.00;    150.00;    150.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Приседания со штангой на плечах;    120.00;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
2014-11-24 ; Жим пауза 3с 95-105 9х3 грудь плечи
;;Жим лежа с паузой;     95.00;     95.00;     95.00;    100.00;    100.00;    100.00;    105.00;    105.00;    105.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;         3;         3;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;3 с;;;;;;;;;;;;;;;;;
;;Бабочка;     65.00;     65.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    139.09;"=RC[-3]*RC[-4]"
;;Жим сидя в тренажере;     55.00;     60.00;     60.00;     60.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    161.38;"=RC[-3]*RC[-4]"
;;Жим штанги с груди сидя в смите;;;;;;;;;;;;;;;;;;
;;Махи сидя;     10.00;     10.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     16.88;"=RC[-3]*RC[-4]"
2014-12-03 ; После болезни сед 160 4х3 жим 100 5х5
;;Приседания со штангой на плечах;    160.00;    160.00;    160.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
2014-12-22 ; После бронхита легк жим тяга ноги
;;Жим штанги лежа на горизонтальной скамье;     80.00;     90.00;    100.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
